"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H5","AUS","9307","Australia","WLD"," World",2022,"Export",6,192.844
"H5","AUS","9307","Australia","WLD"," World",2022,"Import",5,2095.797
"H5","AUS","9307","Australia","WLD"," World",2023,"Export",6,70.187
"H5","AUS","9307","Australia","WLD"," World",2023,"Import",5,1595.807
"H5","AUS","9307","Australia","WLD"," World",2024,"Export",6,165.668
"H5","AUS","9307","Australia","WLD"," World",2024,"Import",5,1801.438
"H5","AUS","9401","Australia","WLD"," World",2017,"Export",6,25753.307
"H5","AUS","9401","Australia","WLD"," World",2017,"Import",5,1293563.847
"H5","AUS","9401","Australia","WLD"," World",2018,"Export",6,24278.898
"H5","AUS","9401","Australia","WLD"," World",2018,"Import",5,1475120.431
"H5","AUS","9401","Australia","WLD"," World",2019,"Export",6,34601.149
"H5","AUS","9401","Australia","WLD"," World",2019,"Import",5,1355102.654
"H5","AUS","9401","Australia","WLD"," World",2020,"Export",6,25575.88
"H5","AUS","9401","Australia","WLD"," World",2020,"Import",5,1454896.123
"H5","AUS","9401","Australia","WLD"," World",2021,"Export",6,25648.377
"H5","AUS","9401","Australia","WLD"," World",2021,"Import",5,1901171.753
"H5","AUS","9401","Australia","WLD"," World",2022,"Export",6,24266.067
"H5","AUS","9401","Australia","WLD"," World",2022,"Import",5,1993347.376
"H5","AUS","9401","Australia","WLD"," World",2023,"Export",6,27047.429
"H5","AUS","9401","Australia","WLD"," World",2023,"Import",5,1385138.337
"H5","AUS","9401","Australia","WLD"," World",2024,"Export",6,24351.126
"H5","AUS","9401","Australia","WLD"," World",2024,"Import",5,1586719.892
"H5","AUS","9402","Australia","WLD"," World",2017,"Export",6,10655.681
"H5","AUS","9402","Australia","WLD"," World",2017,"Import",5,107783.597
"H5","AUS","9402","Australia","WLD"," World",2018,"Export",6,14124.259
"H5","AUS","9402","Australia","WLD"," World",2018,"Import",5,111347.507
"H5","AUS","9402","Australia","WLD"," World",2019,"Export",6,14221.987
"H5","AUS","9402","Australia","WLD"," World",2019,"Import",5,111687.154
"H5","AUS","9402","Australia","WLD"," World",2020,"Export",6,10595.049
"H5","AUS","9402","Australia","WLD"," World",2020,"Import",5,142473.754
"H5","AUS","9402","Australia","WLD"," World",2021,"Export",6,17378.001
"H5","AUS","9402","Australia","WLD"," World",2021,"Import",5,134273.117
"H5","AUS","9402","Australia","WLD"," World",2022,"Export",6,62464.497
"H5","AUS","9402","Australia","WLD"," World",2022,"Import",5,151987.088
"H5","AUS","9402","Australia","WLD"," World",2023,"Export",6,39930.366
"H5","AUS","9402","Australia","WLD"," World",2023,"Import",5,164956.451
"H5","AUS","9402","Australia","WLD"," World",2024,"Export",6,18603.753
"H5","AUS","9402","Australia","WLD"," World",2024,"Import",5,138496.846
"H5","AUS","9403","Australia","WLD"," World",2017,"Export",6,56921.882
"H5","AUS","9403","Australia","WLD"," World",2017,"Import",5,1711638.385
"H5","AUS","9403","Australia","WLD"," World",2018,"Export",6,61961.962
"H5","AUS","9403","Australia","WLD"," World",2018,"Import",5,1927629.762
"H5","AUS","9403","Australia","WLD"," World",2019,"Export",6,64738.027
"H5","AUS","9403","Australia","WLD"," World",2019,"Import",5,1833774.874
"H5","AUS","9403","Australia","WLD"," World",2020,"Export",6,47043.27
"H5","AUS","9403","Australia","WLD"," World",2020,"Import",5,1853474.44
"H5","AUS","9403","Australia","WLD"," World",2021,"Export",6,58741.721
"H5","AUS","9403","Australia","WLD"," World",2021,"Import",5,2379474.41
"H5","AUS","9403","Australia","WLD"," World",2022,"Export",6,66736.215
"H5","AUS","9403","Australia","WLD"," World",2022,"Import",5,2566783.374
"H5","AUS","9403","Australia","WLD"," World",2023,"Export",6,70452.241
"H5","AUS","9403","Australia","WLD"," World",2023,"Import",5,1872964.243
"H5","AUS","9403","Australia","WLD"," World",2024,"Export",6,64750.588
"H5","AUS","9403","Australia","WLD"," World",2024,"Import",5,2152311.22
"H5","AUS","9404","Australia","WLD"," World",2017,"Export",6,25632.127
"H5","AUS","9404","Australia","WLD"," World",2017,"Import",5,440906.463
"H5","AUS","9404","Australia","WLD"," World",2018,"Export",6,26333.72
"H5","AUS","9404","Australia","WLD"," World",2018,"Import",5,480844.78
"H5","AUS","9404","Australia","WLD"," World",2019,"Export",6,27506.744
"H5","AUS","9404","Australia","WLD"," World",2019,"Import",5,483910.558
"H5","AUS","9404","Australia","WLD"," World",2020,"Export",6,21262.481
"H5","AUS","9404","Australia","WLD"," World",2020,"Import",5,551761.563
"H5","AUS","9404","Australia","WLD"," World",2021,"Export",6,25033.789
"H5","AUS","9404","Australia","WLD"," World",2021,"Import",5,630844.979
"H5","AUS","9404","Australia","WLD"," World",2022,"Export",6,22855.481
"H5","AUS","9404","Australia","WLD"," World",2022,"Import",5,686936.048
"H5","AUS","9404","Australia","WLD"," World",2023,"Export",6,28387.362
"H5","AUS","9404","Australia","WLD"," World",2023,"Import",5,517249.893
"H5","AUS","9404","Australia","WLD"," World",2024,"Export",6,24161.376
"H5","AUS","9404","Australia","WLD"," World",2024,"Import",5,573031.223
"H5","AUS","9405","Australia","WLD"," World",2017,"Export",6,80391.14
"H5","AUS","9405","Australia","WLD"," World",2017,"Import",5,986454.28
"H5","AUS","9405","Australia","WLD"," World",2018,"Export",6,90855.2
"H5","AUS","9405","Australia","WLD"," World",2018,"Import",5,1027969.438
"H5","AUS","9405","Australia","WLD"," World",2019,"Export",6,78638.074
"H5","AUS","9405","Australia","WLD"," World",2019,"Import",5,945685.029
"H5","AUS","9405","Australia","WLD"," World",2020,"Export",6,77163.289
"H5","AUS","9405","Australia","WLD"," World",2020,"Import",5,916066.55
"H5","AUS","9405","Australia","WLD"," World",2021,"Export",6,105067.419
"H5","AUS","9405","Australia","WLD"," World",2021,"Import",5,1183845.719
"H5","AUS","9405","Australia","WLD"," World",2022,"Export",6,90380.885
"H5","AUS","9405","Australia","WLD"," World",2022,"Import",5,1191147.784
"H5","AUS","9405","Australia","WLD"," World",2023,"Export",6,81127.047
"H5","AUS","9405","Australia","WLD"," World",2023,"Import",5,981597.233
"H5","AUS","9405","Australia","WLD"," World",2024,"Export",6,81070.292
"H5","AUS","9405","Australia","WLD"," World",2024,"Import",5,961546.002
"H5","AUS","9406","Australia","WLD"," World",2017,"Export",6,17284.818
"H5","AUS","9406","Australia","WLD"," World",2017,"Import",5,70333.441
"H5","AUS","9406","Australia","WLD"," World",2018,"Export",6,16871.451
"H5","AUS","9406","Australia","WLD"," World",2018,"Import",5,89431.864
"H5","AUS","9406","Australia","WLD"," World",2019,"Export",6,18685.431
"H5","AUS","9406","Australia","WLD"," World",2019,"Import",5,80359.437
"H5","ARE","1213","United Arab Emirates","WLD"," World",2018,"Export",6,175.879
"H5","ARE","1213","United Arab Emirates","WLD"," World",2018,"Import",5,16163.69
"H5","ARE","1213","United Arab Emirates","WLD"," World",2019,"Export",6,74.298
"H5","ARE","1213","United Arab Emirates","WLD"," World",2019,"Import",5,16844.562
"H5","ARE","1213","United Arab Emirates","WLD"," World",2020,"Export",6,154.341
"H5","ARE","1213","United Arab Emirates","WLD"," World",2020,"Import",5,15243.044
"H5","ARE","1213","United Arab Emirates","WLD"," World",2021,"Export",6,895.524
"H5","ARE","1213","United Arab Emirates","WLD"," World",2021,"Import",5,18112.203
"H5","ARE","1213","United Arab Emirates","WLD"," World",2022,"Export",6,459.761
"H5","ARE","1213","United Arab Emirates","WLD"," World",2022,"Import",5,19033.252
"H5","ARE","1213","United Arab Emirates","WLD"," World",2023,"Export",6,841.926
"H5","ARE","1213","United Arab Emirates","WLD"," World",2023,"Import",5,24179.586
"H5","ARE","1214","United Arab Emirates","WLD"," World",2018,"Export",6,940.225
"H5","ARE","1214","United Arab Emirates","WLD"," World",2018,"Import",5,420794.445
"H5","ARE","1214","United Arab Emirates","WLD"," World",2019,"Export",6,358.135
"H5","ARE","1214","United Arab Emirates","WLD"," World",2019,"Import",5,480763.606
"H5","ARE","1214","United Arab Emirates","WLD"," World",2020,"Export",6,949.567
"H5","ARE","1214","United Arab Emirates","WLD"," World",2020,"Import",5,420659.489
"H5","ARE","1214","United Arab Emirates","WLD"," World",2021,"Export",6,179.865
"H5","ARE","1214","United Arab Emirates","WLD"," World",2021,"Import",5,377221.112
"H5","ARE","1214","United Arab Emirates","WLD"," World",2022,"Export",6,134.847
"H5","ARE","1214","United Arab Emirates","WLD"," World",2022,"Import",5,495431.153
"H5","ARE","1214","United Arab Emirates","WLD"," World",2023,"Export",6,116.507
"H5","ARE","1214","United Arab Emirates","WLD"," World",2023,"Import",5,423946.206
"H5","ARE","1301","United Arab Emirates","WLD"," World",2018,"Export",6,474.302
"H5","ARE","1301","United Arab Emirates","WLD"," World",2018,"Import",5,7621.112
"H5","ARE","1301","United Arab Emirates","WLD"," World",2019,"Export",6,298.251
"H5","ARE","1301","United Arab Emirates","WLD"," World",2019,"Import",5,8497.466
"H5","ARE","1301","United Arab Emirates","WLD"," World",2020,"Export",6,432.902
"H5","ARE","1301","United Arab Emirates","WLD"," World",2020,"Import",5,8366.363
"H5","ARE","1301","United Arab Emirates","WLD"," World",2021,"Export",6,133.639
"H5","ARE","1301","United Arab Emirates","WLD"," World",2021,"Import",5,12033.154
"H5","ARE","1301","United Arab Emirates","WLD"," World",2022,"Export",6,185.127
"H5","ARE","1301","United Arab Emirates","WLD"," World",2022,"Import",5,13416.987
"H5","ARE","1301","United Arab Emirates","WLD"," World",2023,"Export",6,117.06
"H5","ARE","1301","United Arab Emirates","WLD"," World",2023,"Import",5,11276.827
"H5","ARE","1302","United Arab Emirates","WLD"," World",2018,"Export",6,27058.522
"H5","ARE","1302","United Arab Emirates","WLD"," World",2018,"Import",5,67212.264
"H5","ARE","1302","United Arab Emirates","WLD"," World",2019,"Export",6,15249.127
"H5","ARE","1302","United Arab Emirates","WLD"," World",2019,"Import",5,54152.706
"H5","ARE","1302","United Arab Emirates","WLD"," World",2020,"Export",6,11507.058
"H5","ARE","1302","United Arab Emirates","WLD"," World",2020,"Import",5,64106.011
"H5","ARE","1302","United Arab Emirates","WLD"," World",2021,"Export",6,6621.972
"H5","ARE","1302","United Arab Emirates","WLD"," World",2021,"Import",5,27829.374
"H5","ARE","1302","United Arab Emirates","WLD"," World",2022,"Export",6,16671.942
"H5","ARE","1302","United Arab Emirates","WLD"," World",2022,"Import",5,47323.646
"H5","ARE","1302","United Arab Emirates","WLD"," World",2023,"Export",6,13628.95
"H5","ARE","1302","United Arab Emirates","WLD"," World",2023,"Import",5,48416.503
"H5","ARE","1401","United Arab Emirates","WLD"," World",2018,"Export",6,5.048
"H5","ARE","1401","United Arab Emirates","WLD"," World",2018,"Import",5,550.467
"H5","ARE","1401","United Arab Emirates","WLD"," World",2019,"Export",6,0
"H5","ARE","1401","United Arab Emirates","WLD"," World",2019,"Import",5,706.067
"H5","ARE","1401","United Arab Emirates","WLD"," World",2020,"Export",6,0.405
"H5","ARE","1401","United Arab Emirates","WLD"," World",2020,"Import",5,730.586
"H5","ARE","1401","United Arab Emirates","WLD"," World",2021,"Export",6,6.688
"H5","ARE","1401","United Arab Emirates","WLD"," World",2021,"Import",5,1142.886
"H5","ARE","1401","United Arab Emirates","WLD"," World",2022,"Export",6,1.139
"H5","ARE","1401","United Arab Emirates","WLD"," World",2022,"Import",5,1182.019
"H5","ARE","1401","United Arab Emirates","WLD"," World",2023,"Export",6,4.178
"H5","ARE","1401","United Arab Emirates","WLD"," World",2023,"Import",5,1072.556
"H5","ARE","1404","United Arab Emirates","WLD"," World",2018,"Export",6,0.463
"H5","ARE","1404","United Arab Emirates","WLD"," World",2018,"Import",5,4666.066
"H5","ARE","1404","United Arab Emirates","WLD"," World",2019,"Export",6,201.706
"H5","ARE","1404","United Arab Emirates","WLD"," World",2019,"Import",5,4931.111
"H5","ARE","1404","United Arab Emirates","WLD"," World",2020,"Export",6,225.252
"H5","ARE","1404","United Arab Emirates","WLD"," World",2020,"Import",5,5408.727
"H5","ARE","1404","United Arab Emirates","WLD"," World",2021,"Export",6,565.273
"H5","ARE","1404","United Arab Emirates","WLD"," World",2021,"Import",5,4912.901
"H5","ARE","1404","United Arab Emirates","WLD"," World",2022,"Export",6,381.659
"H5","ARE","1404","United Arab Emirates","WLD"," World",2022,"Import",5,4755.906
"H5","ARE","1404","United Arab Emirates","WLD"," World",2023,"Export",6,499
"H5","ARE","1404","United Arab Emirates","WLD"," World",2023,"Import",5,3930.822
"H5","ARE","1501","United Arab Emirates","WLD"," World",2018,"Export",6,0
"H5","ARE","1501","United Arab Emirates","WLD"," World",2018,"Import",5,818.56
"H5","ARE","1501","United Arab Emirates","WLD"," World",2019,"Export",6,0
"H5","ARE","1501","United Arab Emirates","WLD"," World",2019,"Import",5,512.447
"H5","ARE","1501","United Arab Emirates","WLD"," World",2020,"Export",6,0
"H5","ARE","1501","United Arab Emirates","WLD"," World",2020,"Import",5,1147.75
"H5","ARE","1501","United Arab Emirates","WLD"," World",2021,"Export",6,4.121
"H5","ARE","1501","United Arab Emirates","WLD"," World",2021,"Import",5,1773.532
"H5","ARE","1501","United Arab Emirates","WLD"," World",2022,"Export",6,0
"H5","ARE","1501","United Arab Emirates","WLD"," World",2022,"Import",5,688.106
"H5","ARE","1501","United Arab Emirates","WLD"," World",2023,"Export",6,49.833
"H5","ARE","1501","United Arab Emirates","WLD"," World",2023,"Import",5,2386.272
"H5","ARE","1502","United Arab Emirates","WLD"," World",2018,"Export",6,0
"H5","ARE","1502","United Arab Emirates","WLD"," World",2018,"Import",5,436.68
"H5","ARE","1502","United Arab Emirates","WLD"," World",2019,"Export",6,23.329
"H5","ARE","1502","United Arab Emirates","WLD"," World",2019,"Import",5,367.862
"H5","ARE","1502","United Arab Emirates","WLD"," World",2020,"Export",6,0
"H5","ARE","1502","United Arab Emirates","WLD"," World",2020,"Import",5,673.59
"H5","ARE","1502","United Arab Emirates","WLD"," World",2021,"Export",6,0
"H5","ARE","1502","United Arab Emirates","WLD"," World",2021,"Import",5,1547.347
"H5","ARE","1502","United Arab Emirates","WLD"," World",2022,"Export",6,0
"H5","ARE","1502","United Arab Emirates","WLD"," World",2022,"Import",5,1566.542
"H5","ARE","1502","United Arab Emirates","WLD"," World",2023,"Export",6,3.634
"H5","ARE","1502","United Arab Emirates","WLD"," World",2023,"Import",5,1763.567
"H5","ARE","1503","United Arab Emirates","WLD"," World",2019,"Import",5,0.836
"H5","ARE","1503","United Arab Emirates","WLD"," World",2020,"Export",6,0
"H5","ARE","1503","United Arab Emirates","WLD"," World",2020,"Import",5,20.714
"H5","ARE","1503","United Arab Emirates","WLD"," World",2021,"Export",6,0
"H5","ARE","1503","United Arab Emirates","WLD"," World",2021,"Import",5,0.623
"H5","ARE","1503","United Arab Emirates","WLD"," World",2022,"Export",6,0
"H5","ARE","1503","United Arab Emirates","WLD"," World",2022,"Import",5,0.794
"H5","ARE","1503","United Arab Emirates","WLD"," World",2023,"Export",6,0
"H5","ARE","1503","United Arab Emirates","WLD"," World",2023,"Import",5,22.622
"H5","ARE","1504","United Arab Emirates","WLD"," World",2018,"Export",6,2413.604
"H5","ARE","1504","United Arab Emirates","WLD"," World",2018,"Import",5,5337.18
"H5","ARE","1504","United Arab Emirates","WLD"," World",2019,"Export",6,1117.986
"H5","ARE","1504","United Arab Emirates","WLD"," World",2019,"Import",5,3382.726
"H5","ARE","1504","United Arab Emirates","WLD"," World",2020,"Export",6,1675.128
"H5","ARE","1504","United Arab Emirates","WLD"," World",2020,"Import",5,5505.248
"H5","ARE","1504","United Arab Emirates","WLD"," World",2021,"Export",6,2140.04
"H5","ARE","1504","United Arab Emirates","WLD"," World",2021,"Import",5,2755.958
"H5","ARE","1504","United Arab Emirates","WLD"," World",2022,"Export",6,1688.437
"H5","ARE","1504","United Arab Emirates","WLD"," World",2022,"Import",5,1896.563
"H5","ARE","1504","United Arab Emirates","WLD"," World",2023,"Export",6,1955.799
"H5","ARE","1504","United Arab Emirates","WLD"," World",2023,"Import",5,2735.612
"H5","ARE","1505","United Arab Emirates","WLD"," World",2018,"Export",6,0
"H5","ARE","1505","United Arab Emirates","WLD"," World",2018,"Import",5,584.298
"H5","ARE","1505","United Arab Emirates","WLD"," World",2019,"Export",6,212.992
"H5","ARE","1505","United Arab Emirates","WLD"," World",2019,"Import",5,515.362
"H5","ARE","1505","United Arab Emirates","WLD"," World",2020,"Export",6,30.351
"H5","ARE","1505","United Arab Emirates","WLD"," World",2020,"Import",5,319.361
"H5","ARE","1505","United Arab Emirates","WLD"," World",2021,"Export",6,0
"H5","ARE","1505","United Arab Emirates","WLD"," World",2021,"Import",5,404.938
"H5","ARE","1505","United Arab Emirates","WLD"," World",2022,"Export",6,34.858
"H5","ARE","1505","United Arab Emirates","WLD"," World",2022,"Import",5,675.993
"H5","ARE","1505","United Arab Emirates","WLD"," World",2023,"Export",6,0
"H5","ARE","1505","United Arab Emirates","WLD"," World",2023,"Import",5,635.276
"H5","ARE","1506","United Arab Emirates","WLD"," World",2018,"Export",6,0
"H5","ARE","1506","United Arab Emirates","WLD"," World",2018,"Import",5,418.643
"H5","ARE","1506","United Arab Emirates","WLD"," World",2019,"Export",6,0.188
"H5","ARE","1506","United Arab Emirates","WLD"," World",2019,"Import",5,644.929
"H5","ARE","1506","United Arab Emirates","WLD"," World",2020,"Export",6,60.795
"H5","ARE","1506","United Arab Emirates","WLD"," World",2020,"Import",5,684.598
"H5","ARE","1506","United Arab Emirates","WLD"," World",2021,"Export",6,0
"H5","ARE","1506","United Arab Emirates","WLD"," World",2021,"Import",5,171.327
"H5","ARE","1506","United Arab Emirates","WLD"," World",2022,"Export",6,0
"H5","ARE","1506","United Arab Emirates","WLD"," World",2022,"Import",5,338.386
"H5","ARE","1506","United Arab Emirates","WLD"," World",2023,"Export",6,0
"H5","ARE","1506","United Arab Emirates","WLD"," World",2023,"Import",5,784.798
"H5","ARE","1507","United Arab Emirates","WLD"," World",2018,"Export",6,25418.316
"H5","ARE","1507","United Arab Emirates","WLD"," World",2018,"Import",5,38939.055
"H5","ARE","1507","United Arab Emirates","WLD"," World",2019,"Export",6,23974.61
"H5","ARE","1507","United Arab Emirates","WLD"," World",2019,"Import",5,23877.62
"H5","ARE","1507","United Arab Emirates","WLD"," World",2020,"Export",6,22931.997
"H5","ARE","1507","United Arab Emirates","WLD"," World",2020,"Import",5,17381.247
"H5","ARE","1507","United Arab Emirates","WLD"," World",2021,"Export",6,29156.176
"H5","ARE","1507","United Arab Emirates","WLD"," World",2021,"Import",5,45731.434
"H5","ARE","1507","United Arab Emirates","WLD"," World",2022,"Export",6,41138.116
"H5","ARE","1507","United Arab Emirates","WLD"," World",2022,"Import",5,59783.694
"H5","ARE","1507","United Arab Emirates","WLD"," World",2023,"Export",6,38452.916
"H5","ARE","1507","United Arab Emirates","WLD"," World",2023,"Import",5,56748.679
"H5","ARE","1508","United Arab Emirates","WLD"," World",2018,"Export",6,0.349
"H5","ARE","1508","United Arab Emirates","WLD"," World",2018,"Import",5,19610.456
"H5","ARE","1508","United Arab Emirates","WLD"," World",2019,"Export",6,3.688
"H5","ARE","1508","United Arab Emirates","WLD"," World",2019,"Import",5,15028.738
"H5","ARE","1508","United Arab Emirates","WLD"," World",2020,"Export",6,13.86
"H5","ARE","1508","United Arab Emirates","WLD"," World",2020,"Import",5,3169.001
"H5","ARE","1508","United Arab Emirates","WLD"," World",2021,"Export",6,460.171
"H5","ARE","1508","United Arab Emirates","WLD"," World",2021,"Import",5,565.441
"H5","ARE","1508","United Arab Emirates","WLD"," World",2022,"Export",6,9.643
"H5","ARE","1508","United Arab Emirates","WLD"," World",2022,"Import",5,863.503
"H5","ARE","1508","United Arab Emirates","WLD"," World",2023,"Export",6,113.858
"H5","ARE","1508","United Arab Emirates","WLD"," World",2023,"Import",5,984.499
"H5","ARE","1509","United Arab Emirates","WLD"," World",2018,"Export",6,1696.202
"H5","ARE","1509","United Arab Emirates","WLD"," World",2018,"Import",5,57563.938
"H5","ARE","1509","United Arab Emirates","WLD"," World",2019,"Export",6,2184.083
"H5","ARE","1509","United Arab Emirates","WLD"," World",2019,"Import",5,51306.908
"H5","ARE","1509","United Arab Emirates","WLD"," World",2020,"Export",6,5119.501
"H5","ARE","1509","United Arab Emirates","WLD"," World",2020,"Import",5,53640.454
"H5","ARE","1509","United Arab Emirates","WLD"," World",2021,"Export",6,6099.76
"H5","ARE","1509","United Arab Emirates","WLD"," World",2021,"Import",5,40662.969
"H5","ARE","1509","United Arab Emirates","WLD"," World",2022,"Export",6,10499.669
"H5","ARE","1509","United Arab Emirates","WLD"," World",2022,"Import",5,61602.305
"H5","ARE","1509","United Arab Emirates","WLD"," World",2023,"Export",6,16764.892
"H5","ARE","1509","United Arab Emirates","WLD"," World",2023,"Import",5,48378.844
"H5","ARE","1510","United Arab Emirates","WLD"," World",2018,"Export",6,2260.459
"H5","ARE","1510","United Arab Emirates","WLD"," World",2018,"Import",5,6645.638
"H5","ARE","1510","United Arab Emirates","WLD"," World",2019,"Export",6,2562.873
"H5","ARE","1510","United Arab Emirates","WLD"," World",2019,"Import",5,5053.531
"H5","ARE","1510","United Arab Emirates","WLD"," World",2020,"Export",6,4407.058
"H5","ARE","1510","United Arab Emirates","WLD"," World",2020,"Import",5,6450.745
"H5","ARE","1510","United Arab Emirates","WLD"," World",2021,"Export",6,3666.271
"H5","ARE","1510","United Arab Emirates","WLD"," World",2021,"Import",5,11843.402
"H5","ARE","1510","United Arab Emirates","WLD"," World",2022,"Export",6,3103.817
"H5","ARE","1510","United Arab Emirates","WLD"," World",2022,"Import",5,18678.106
"H5","ARE","1510","United Arab Emirates","WLD"," World",2023,"Export",6,2788.715
"H5","ARE","1510","United Arab Emirates","WLD"," World",2023,"Import",5,19540.389
"H5","ARE","1511","United Arab Emirates","WLD"," World",2018,"Export",6,89062.712
"H5","ARE","1511","United Arab Emirates","WLD"," World",2018,"Import",5,261738.396
"H5","ARE","1511","United Arab Emirates","WLD"," World",2019,"Export",6,40805.774
"H5","ARE","1511","United Arab Emirates","WLD"," World",2019,"Import",5,212658.214
"H5","ARE","1511","United Arab Emirates","WLD"," World",2020,"Export",6,65158.424
"H5","ARE","1511","United Arab Emirates","WLD"," World",2020,"Import",5,188049.547
"H5","ARE","1511","United Arab Emirates","WLD"," World",2021,"Export",6,147540.931
"H5","ARE","1511","United Arab Emirates","WLD"," World",2021,"Import",5,342862.929
"H5","ARE","1511","United Arab Emirates","WLD"," World",2022,"Export",6,196993.689
"H5","ARE","1511","United Arab Emirates","WLD"," World",2022,"Import",5,439874.659
"H5","ARE","1511","United Arab Emirates","WLD"," World",2023,"Export",6,155996.216
"H5","ARE","1511","United Arab Emirates","WLD"," World",2023,"Import",5,397614.858
"H5","ARE","1512","United Arab Emirates","WLD"," World",2018,"Export",6,25527.874
"H5","ARE","1512","United Arab Emirates","WLD"," World",2018,"Import",5,80615.145
"H5","ARE","1512","United Arab Emirates","WLD"," World",2019,"Export",6,24233.719
"H5","ARE","1512","United Arab Emirates","WLD"," World",2019,"Import",5,76574.107
"H5","ARE","1512","United Arab Emirates","WLD"," World",2020,"Export",6,29326.451
"H5","ARE","1512","United Arab Emirates","WLD"," World",2020,"Import",5,85498.924
"H5","ARE","1512","United Arab Emirates","WLD"," World",2021,"Export",6,30072.852
"H5","ARE","1512","United Arab Emirates","WLD"," World",2021,"Import",5,125993.229
"H5","ARE","1512","United Arab Emirates","WLD"," World",2022,"Export",6,37929.847
"H5","ARE","1512","United Arab Emirates","WLD"," World",2022,"Import",5,139342.615
"H5","ARE","1512","United Arab Emirates","WLD"," World",2023,"Export",6,32670.95
"H5","ARE","1512","United Arab Emirates","WLD"," World",2023,"Import",5,139865.459
"H5","ARE","1513","United Arab Emirates","WLD"," World",2018,"Export",6,33.046
"H5","ARE","1513","United Arab Emirates","WLD"," World",2018,"Import",5,24582.419
"H5","ARE","1513","United Arab Emirates","WLD"," World",2019,"Export",6,1027.416
"H5","ARE","1513","United Arab Emirates","WLD"," World",2019,"Import",5,20302.421
"H5","ARE","1513","United Arab Emirates","WLD"," World",2020,"Export",6,2339.213
"H5","ARE","1513","United Arab Emirates","WLD"," World",2020,"Import",5,18666.961
"H5","ARE","1513","United Arab Emirates","WLD"," World",2021,"Export",6,1156.654
"H5","ARE","1513","United Arab Emirates","WLD"," World",2021,"Import",5,27186.074
"H5","ARE","1513","United Arab Emirates","WLD"," World",2022,"Export",6,1462.031
"H5","ARE","1513","United Arab Emirates","WLD"," World",2022,"Import",5,33129.673
"H5","ARE","1513","United Arab Emirates","WLD"," World",2023,"Export",6,1293.982
"H5","ARE","1513","United Arab Emirates","WLD"," World",2023,"Import",5,26553.537
"H5","ARE","1514","United Arab Emirates","WLD"," World",2018,"Export",6,45159.248
"H5","ARE","1514","United Arab Emirates","WLD"," World",2018,"Import",5,8164.524
"H5","ARE","1514","United Arab Emirates","WLD"," World",2019,"Export",6,213183.063
"H5","ARE","1514","United Arab Emirates","WLD"," World",2019,"Import",5,10227.754
"H5","ARE","1514","United Arab Emirates","WLD"," World",2020,"Export",6,379399.468
"H5","ARE","1514","United Arab Emirates","WLD"," World",2020,"Import",5,9960.908
"H5","ARE","1514","United Arab Emirates","WLD"," World",2021,"Export",6,479438.794
"H5","ARE","1514","United Arab Emirates","WLD"," World",2021,"Import",5,10316.057
"H5","ARE","1514","United Arab Emirates","WLD"," World",2022,"Export",6,628498.368
"H5","ARE","1514","United Arab Emirates","WLD"," World",2022,"Import",5,16020.06
"H5","ARE","1514","United Arab Emirates","WLD"," World",2023,"Export",6,488565.509
"H5","ARE","1514","United Arab Emirates","WLD"," World",2023,"Import",5,18747.497
"H5","ARE","1515","United Arab Emirates","WLD"," World",2018,"Export",6,42083.102
"H5","ARE","1515","United Arab Emirates","WLD"," World",2018,"Import",5,57292.386
"H5","ARE","1515","United Arab Emirates","WLD"," World",2019,"Export",6,32843.511
"H5","ARE","1515","United Arab Emirates","WLD"," World",2019,"Import",5,53995.151
"H5","ARE","1515","United Arab Emirates","WLD"," World",2020,"Export",6,27872.134
"H5","ARE","1515","United Arab Emirates","WLD"," World",2020,"Import",5,57743.909
"H5","ARE","1515","United Arab Emirates","WLD"," World",2021,"Export",6,15114.109
"H5","ARE","1515","United Arab Emirates","WLD"," World",2021,"Import",5,62813.486
"H5","ARE","1515","United Arab Emirates","WLD"," World",2022,"Export",6,11849.655
"H5","ARE","1515","United Arab Emirates","WLD"," World",2022,"Import",5,75958.326
"H5","ARE","1515","United Arab Emirates","WLD"," World",2023,"Export",6,14457.377
"H5","ARE","1515","United Arab Emirates","WLD"," World",2023,"Import",5,57845.786
"H5","ARE","1516","United Arab Emirates","WLD"," World",2018,"Export",6,74533.697
"H5","ARE","1516","United Arab Emirates","WLD"," World",2018,"Import",5,19580.835
"H5","ARE","1516","United Arab Emirates","WLD"," World",2019,"Export",6,54547.99
"H5","ARE","1516","United Arab Emirates","WLD"," World",2019,"Import",5,19177.109
"H5","ARE","1516","United Arab Emirates","WLD"," World",2020,"Export",6,47399.576
"H5","ARE","1516","United Arab Emirates","WLD"," World",2020,"Import",5,16843.551
"H5","ARE","1516","United Arab Emirates","WLD"," World",2021,"Export",6,70163.792
"H5","ARE","1516","United Arab Emirates","WLD"," World",2021,"Import",5,24844.984
"H5","ARE","1516","United Arab Emirates","WLD"," World",2022,"Export",6,108063.793
"H5","ARE","1516","United Arab Emirates","WLD"," World",2022,"Import",5,39487.829
"H5","ARE","1516","United Arab Emirates","WLD"," World",2023,"Export",6,83588.441
"H5","ARE","1516","United Arab Emirates","WLD"," World",2023,"Import",5,27139.341
